wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
15 3.63037109375 757.365966796875 757.365966796875 2000
25 2.063232421875 878.134033203125 878.134033203125 0
25 2.720703125 868.566650390625 868.566650390625 30
30 2.609619140625 967.39013671875 967.39013671875 4000
40 5.6923828125 1165.7158203125 1165.7158203125 200
50 3.256591796875 1274.829833984375 1274.829833984375 100
50 2.894287109375 1270.520751953125 1270.520751953125 0
1 3.256103515625 71.72265625 71.72265625 40
5 3.2333984375 174.423828125 174.423828125 500
40 2.76416015625 677.910400390625 677.910400390625 8000
3 3.406005859375 88.93359375 88.93359375 5
40 2.87646484375 675.739013671875 675.739013671875 2000
100 2.495361328125 2069.135986328125 2069.135986328125 0
100 3.132080078125 2161.3388671875 2161.3388671875 250
30 3.4833984375 566.440673828125 567.440673828125 0
25 2.502197265625 385.3984375 385.3984375 0
3 2.95361328125 162.24658203125 162.24658203125 500
1 3.58349609375 95.854248046875 95.854248046875 3
40 3.215576171875 1079.6376953125 1079.6376953125 350
200 3.229248046875 4170.680419921875 4170.680419921875 0
150 3.34033203125 2978.03466796875 2978.03466796875 0
1 3.533447265625 82.63818359375 82.63818359375 0
250 2.673828125 5066.285400390625 5066.285400390625 2000
250 2.889404296875 5067.931396484375 5067.931396484375 350
30 3.36767578125 975.6669921875 975.6669921875 100
100 3.3232421875 2166.9306640625 2167.9306640625 0
1 2.441162109375 84.662841796875 84.662841796875 0
350 2.78759765625 7070.2470703125 7070.2470703125 0
2 2.761474609375 73.16552734375 73.16552734375 0
100 4.86669921875 2171.140380859375 2171.140380859375 0
25 2.636474609375 479.79736328125 479.79736328125 0
250 2.6298828125 5175.13818359375 5175.13818359375 0
100 2.39306640625 1682.963623046875 1682.963623046875 0
40 2.93017578125 1074.160888671875 1074.160888671875 0
3 3.5029296875 91.052734375 91.052734375 0
3 2.5205078125 76.596435546875 76.596435546875 0
350 3.23193359375 7075.9609375 7075.9609375 0
500 2.798095703125 9865.108154296875 9865.108154296875 0
500 3.574951171875 9884.54541015625 9884.54541015625 0
200 3.11328125 3673.4990234375 3673.4990234375 0
700 3.667724609375 13289.79345703125 13289.79345703125 0
350 3.17529296875 6571.4931640625 6571.4931640625 8000
2 5.308837890625 90.172607421875 90.172607421875 0
150 3.13525390625 2767.516357421875 2767.516357421875 0
150 2.70947265625 2680.77099609375 2680.77099609375 0
2 3.75048828125 82.98193359375 82.98193359375 0
100 3.43017578125 2072.086181640625 2072.086181640625 0
500 7.234130859375 8980.930908203125 8980.930908203125 0
2 2.563720703125 172.315185546875 172.315185546875 0
250 3.584716796875 4582.258544921875 4582.258544921875 0
3 3.58447265625 87.134765625 87.134765625 0
25 2.685791015625 390.689453125 390.689453125 0
1000 3.203125 18183.997802734375 18183.997802734375 0
1 3.634521484375 80.520263671875 81.520263671875 0
5 3.068115234375 173.479736328125 173.479736328125 0
1000 2.829345703125 17890.90966796875 17890.90966796875 0
100 3.447509765625 1766.924072265625 1767.924072265625 0
5 2.5517578125 90.160888671875 90.160888671875 0
2000 2.464599609375 36368.10302734375 36368.10302734375 0
2000 2.990234375 36464.265380859375 36464.265380859375 0
15 4.455322265625 284.55712890625 284.55712890625 25
25 3.333740234375 467.0390625 467.0390625 0
2000 2.9794921875 36173.874755859375 36173.874755859375 0
1000 3.286865234375 17299.28857421875 17299.28857421875 0
1 2.962646484375 68.433837890625 68.433837890625 0
15 5.059326171875 282.9873046875 282.9873046875 0
25 3.022216796875 685.560546875 685.560546875 0
50 4.931884765625 794.145263671875 794.145263671875 0
1000 2.73388671875 17480.64453125 17480.64453125 0
150 4.54541015625 2683.177978515625 2683.177978515625 0
2000 2.63720703125 34980.47216796875 34980.47216796875 0
30 4.71923828125 445.219482421875 445.219482421875 0
15 4.490478515625 275.95361328125 275.95361328125 0
5 3.704345703125 282.47998046875 282.47998046875 0
40 2.546630859375 848.244873046875 848.244873046875 0
3 5.6318359375 98.54931640625 98.54931640625 0
700 2.72802734375 12180.10595703125 12180.10595703125 0
350 6.0224609375 5785.5615234375 5785.5615234375 0
1000 5.578125 17183.240966796875 17183.240966796875 0
15 2.8154296875 259.999267578125 259.999267578125 0
2000 4.448486328125 34477.230712890625 34477.230712890625 0
200 2.86865234375 3250.06494140625 3250.06494140625 0
500 2.453125 8194.2470703125 8194.2470703125 0
