wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
1 1.955078125 50.12158203125 50.12158203125 0
1 2.646484375 50.122314453125 50.122314453125 100
5 2.59130859375 150.00390625 150.00390625 0
5 1.7666015625 175.635498046875 175.635498046875 0
15 2.521240234375 253.239013671875 253.239013671875 8000
15 2.671630859375 258.184326171875 258.184326171875 1000
15 2.450439453125 370.865478515625 370.865478515625 0
25 3.31689453125 450.9609375 450.9609375 30
30 2.506103515625 549.85791015625 549.85791015625 0
30 2.15185546875 548.73583984375 548.73583984375 0
40 2.3671875 744.38720703125 744.38720703125 0
40 2.507568359375 747.215087890625 747.215087890625 0
15 2.448974609375 481.263916015625 481.263916015625 0
30 2.733642578125 770.60888671875 770.60888671875 0
25 3.2919921875 780.067138671875 780.067138671875 0
2 3.230224609375 175.278076171875 175.278076171875 0
15 2.191162109375 578.525634765625 578.525634765625 0
30 3.39501953125 981.998046875 982.998046875 40
1 3.2548828125 92.108642578125 92.108642578125 0
2 2.510498046875 79.6630859375 79.6630859375 0
40 3.671875 1178.658447265625 1178.658447265625 0
40 3.060791015625 1084.972412109375 1084.972412109375 0
5 2.76123046875 177.26513671875 177.26513671875 0
100 3.217529296875 2246.69091796875 2246.69091796875 8000
100 2.966796875 2245.234375 2245.234375 4000
30 2.88427734375 579.611328125 579.611328125 0
30 3.40673828125 578.427490234375 578.427490234375 0
100 3.235107421875 1684.41748046875 1685.41748046875 0
150 3.245361328125 2983.0126953125 2983.0126953125 0
3 2.708740234375 175.599853515625 175.599853515625 0
15 2.730224609375 478.741455078125 478.741455078125 0
5 3.18701171875 286.02197265625 286.02197265625 0
40 2.65478515625 890.2734375 890.2734375 0
250 3.4873046875 5278.132080078125 5279.132080078125 0
200 3.468505859375 4193.4326171875 4193.4326171875 0
250 3.1708984375 4976.455078125 4976.455078125 0
2 3.3291015625 84.37353515625 84.37353515625 0
150 2.80712890625 2971.228759765625 2971.228759765625 0
2 2.72216796875 84.602783203125 84.602783203125 0
350 3.5400390625 6984.7802734375 6984.7802734375 0
3 3.28515625 85.706298828125 86.706298828125 0
100 3.114990234375 1676.131591796875 1676.131591796875 0
100 3.322509765625 2068.685302734375 2068.685302734375 0
500 2.592041015625 9479.41796875 9479.41796875 0
500 3.440673828125 9679.251953125 9679.251953125 0
500 2.834716796875 9689.053955078125 9689.053955078125 0
15 3.1865234375 287.863037109375 287.863037109375 0
350 3.575439453125 6367.6640625 6367.6640625 0
150 2.465576171875 2880.9736328125 2880.9736328125 0
700 2.960693359375 13483.297607421875 13483.297607421875 0
25 2.590576171875 388.599853515625 388.599853515625 0
1000 3.015625 19247.87548828125 19247.87548828125 0
1000 3.05859375 19191.87451171875 19191.87451171875 0
500 3.353759765625 9189.248291015625 9189.248291015625 0
15 3.26953125 273.74365234375 273.74365234375 0
200 2.57177734375 3370.480224609375 3370.480224609375 0
25 3.493896484375 483.97119140625 483.97119140625 0
250 2.471435546875 4178.186279296875 4178.186279296875 0
2 5.05322265625 183.764404296875 183.764404296875 0
350 2.912353515625 6164.416748046875 6164.416748046875 0
1 2.98095703125 169.45361328125 169.45361328125 0
1000 3.154296875 17877.567138671875 17877.567138671875 0
200 3.019775390625 3691.19921875 3691.19921875 0
1000 2.86279296875 17887.992431640625 17887.992431640625 0
1000 2.537841796875 17788.536376953125 17788.536376953125 0
100 3.55908203125 1783.693115234375 1783.693115234375 0
350 4.074951171875 5890.656005859375 5890.656005859375 0
200 3.611083984375 3371.777099609375 3371.777099609375 0
50 4.609130859375 780.97021484375 780.97021484375 0
700 4.9228515625 11788.80908203125 11788.80908203125 0
100 5.548583984375 1883.56494140625 1883.56494140625 0
700 4.122802734375 11993.604736328125 11993.604736328125 0
40 2.589111328125 586.68408203125 586.68408203125 0
30 5.0361328125 485.2998046875 485.2998046875 0
50 2.74267578125 1093.7099609375 1093.7099609375 0
150 5.21142578125 2651.422119140625 2651.422119140625 0
500 3.92138671875 8784.279052734375 8784.279052734375 0
40 2.59423828125 575.517822265625 575.517822265625 0
2000 2.904296875 34969.797119140625 34969.797119140625 0
30 2.9765625 482.363525390625 482.363525390625 0
30 2.887451171875 552.654541015625 552.654541015625 0
2 3.858642578125 182.176513671875 182.176513671875 0
5 3.196044921875 192.9140625 192.9140625 0
1 3.774169921875 81.963623046875 81.963623046875 0
40 2.26806640625 581.4091796875 581.4091796875 0
1 2.906494140625 76.247314453125 76.247314453125 0
150 2.86572265625 2477.202392578125 2477.202392578125 0
1000 3.080078125 17076.22021484375 17076.22021484375 0
2000 3.29443359375 34071.43408203125 34071.43408203125 0
25 5.464111328125 387.515625 387.515625 0
250 3.4296875 4287.023193359375 4287.023193359375 0
5 3.612548828125 86.497314453125 86.497314453125 0
250 5.085693359375 3698.4189453125 3698.4189453125 0
