wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
1 2.7265625 58.462158203125 58.462158203125 30
3 3.4306640625 62.24658203125 62.24658203125 250
30 2.467529296875 550.865234375 550.865234375 500
50 2.73046875 853.15576171875 853.15576171875 0
30 2.981689453125 778.918701171875 778.918701171875 0
2 3.435791015625 182.800537109375 182.800537109375 0
100 4.744384765625 2157.202392578125 2157.202392578125 0
15 3.369384765625 371.638427734375 371.638427734375 0
3 3.02392578125 85.105224609375 85.105224609375 0
5 3.617919921875 78.9921875 79.9921875 0
15 3.107421875 279.46435546875 279.46435546875 0
15 3.412109375 279.402099609375 279.402099609375 0
200 2.51220703125 3851.791259765625 3851.791259765625 0
40 2.577880859375 980.184814453125 980.184814453125 0
2 3.54443359375 85.959228515625 85.959228515625 0
250 2.652099609375 4960.52392578125 4960.52392578125 0
200 3.09912109375 3771.606689453125 3771.606689453125 0
350 2.8330078125 6749.52978515625 6749.52978515625 8000
350 2.996826171875 6765.98681640625 6765.98681640625 0
500 3.403076171875 9656.8994140625 9656.8994140625 0
500 2.87060546875 9656.6708984375 9656.6708984375 0
1 3.316162109375 75.275390625 75.275390625 3
3 2.54150390625 81.863037109375 81.863037109375 0
350 3.52880859375 6780.084716796875 6781.084716796875 0
25 4.62158203125 387.012451171875 387.012451171875 0
350 2.982666015625 6494.01220703125 6494.01220703125 0
350 3.19970703125 6080.832763671875 6081.832763671875 700
700 2.51806640625 12974.559814453125 12974.559814453125 2000
1000 3.253662109375 18057.482177734375 18057.482177734375 0
700 3.08056640625 12382.3564453125 12382.3564453125 0
50 3.038818359375 1176.504638671875 1176.504638671875 0
100 3.290283203125 1676.021240234375 1676.021240234375 0
1000 3.45556640625 17670.59912109375 17670.59912109375 0
200 4.432861328125 3377.670166015625 3377.670166015625 0
250 4.971923828125 4380.39111328125 4380.39111328125 0
50 2.69677734375 692.125732421875 692.125732421875 0
250 3.15478515625 4180.7841796875 4180.7841796875 500
50 3.794189453125 1176.326171875 1176.326171875 0
1000 2.614990234375 17275.021484375 17275.021484375 0
50 2.9375 771.1650390625 771.1650390625 0
150 2.471923828125 2687.3115234375 2687.3115234375 0
2 3.6240234375 78.26513671875 79.26513671875 0
1000 2.730712890625 17080.01318359375 17080.01318359375 0
5 2.642822265625 176.47119140625 176.47119140625 0
500 3.607666015625 8185.68408203125 8185.68408203125 0
5 3.07275390625 93.368408203125 93.368408203125 0
200 3.034423828125 2989.042236328125 2989.042236328125 0
3 2.3876953125 69.611572265625 69.611572265625 0
250 2.721435546875 3683.838623046875 3683.838623046875 0
2000 2.596435546875 34684.54833984375 34684.54833984375 0
250 2.844970703125 4079.11767578125 4079.11767578125 0
40 2.7490234375 571.576904296875 571.576904296875 0
2000 5.150390625 35087.720947265625 35087.720947265625 0
5 4.905517578125 83.85986328125 83.85986328125 0
30 3.030029296875 464.3017578125 464.3017578125 0
50 3.13330078125 1186.573486328125 1186.573486328125 0
40 2.67626953125 581.275146484375 581.275146484375 0
200 3.235595703125 3064.935546875 3064.935546875 0
350 3.504638671875 5384.021728515625 5384.021728515625 0
5 3.5029296875 86.05322265625 86.05322265625 150
2000 3.332763671875 33366.76025390625 33366.76025390625 0
1 3.24365234375 81.199462890625 81.199462890625 0
15 2.986572265625 282.56396484375 282.56396484375 350
30 2.84716796875 881.677978515625 881.677978515625 0
150 2.717529296875 2388.13818359375 2388.13818359375 0
150 3.42919921875 2395.226806640625 2395.226806640625 0
3 2.900390625 78.162109375 78.162109375 0
25 2.66748046875 368.575927734375 368.575927734375 0
500 2.9609375 7489.826416015625 7489.826416015625 0
1000 3.51806640625 15270.9697265625 15270.9697265625 0
40 4.635986328125 478.533203125 478.533203125 0
2 3.310302734375 76.03955078125 76.03955078125 0
350 3.063720703125 5089.537353515625 5089.537353515625 0
1 3.62548828125 85.101806640625 85.101806640625 0
1000 4.888916015625 13388.48388671875 13388.48388671875 0
1000 5.36962890625 13481.374755859375 13481.374755859375 0
100 2.4208984375 1385.1826171875 1385.1826171875 0
1000 2.832763671875 13000.494140625 13000.494140625 0
1000 2.876220703125 13583.15380859375 13583.15380859375 0
1 2.542236328125 72.22314453125 72.22314453125 0
150 3.250732421875 2084.9130859375 2084.9130859375 0
250 4.309814453125 3256.638916015625 3256.638916015625 0
5 4.345947265625 174.501953125 174.501953125 0
3 3.279052734375 88.682861328125 88.682861328125 0
4000 2.948974609375 61554.407958984375 61554.407958984375 0
2000 3.322998046875 28190.681884765625 28190.681884765625 0
25 3.19140625 572.231689453125 572.231689453125 0
1 4.763916015625 64.738037109375 64.738037109375 0
50 2.942626953125 594.721435546875 594.721435546875 0
150 3.095947265625 2070.802001953125 2070.802001953125 0
15 2.429443359375 276.44287109375 276.44287109375 0
500 2.680419921875 6453.35888671875 6453.35888671875 0
700 3.439453125 9058.098876953125 9058.098876953125 0
200 5.241943359375 2688.189453125 2688.189453125 0
40 3.29443359375 475.02099609375 476.02099609375 0
4000 3.127685546875 58580.884033203125 58580.884033203125 8000
30 5.041259765625 479.728515625 479.728515625 0
2 3.309326171875 81.881591796875 81.881591796875 0
15 2.90283203125 480.98583984375 480.98583984375 0
2000 2.866455078125 25955.658935546875 25955.658935546875 0
40 2.5478515625 472.50537109375 472.50537109375 700
1000 3.02587890625 12684.872802734375 12684.872802734375 0
5 3.1025390625 92.68212890625 92.68212890625 0
4000 3.243408203125 57686.973876953125 57686.973876953125 0
200 4.707763671875 2578.719970703125 2578.719970703125 0
1000 2.505615234375 12778.005615234375 12778.005615234375 0
5 3.357177734375 88.677001953125 88.677001953125 0
500 5.599609375 6785.531005859375 6786.531005859375 0
5 2.73388671875 72.604736328125 72.604736328125 0
700 4.490478515625 8894.028076171875 8894.028076171875 0
1000 5.046630859375 12881.334716796875 12881.334716796875 0
2000 3.21142578125 25584.118408203125 25584.118408203125 0
30 3.15771484375 778.69287109375 778.69287109375 1000
150 3.42333984375 2182.12890625 2182.12890625 0
700 3.552978515625 10180.01953125 10180.01953125 0
25 2.9970703125 392.515869140625 392.515869140625 0
700 2.998046875 10278.516845703125 10278.516845703125 0
30 2.541748046875 370.873291015625 370.873291015625 0
5 3.302734375 186.575927734375 186.575927734375 0
700 4.478271484375 10455.960693359375 10455.960693359375 0
1000 2.185546875 14183.621337890625 14183.621337890625 0
2 2.670654296875 86.1572265625 86.1572265625 0
700 3.202880859375 9251.012451171875 9251.012451171875 0
25 2.57470703125 279.534423828125 279.534423828125 0
2 2.39697265625 84.275146484375 84.275146484375 0
200 4.10009765625 2671.62744140625 2671.62744140625 0
500 2.887451171875 6081.123779296875 6081.123779296875 0
40 5.888427734375 675.2109375 675.2109375 0
25 3.235595703125 282.267822265625 282.267822265625 0
15 3.37548828125 190.982421875 190.982421875 0
700 2.932861328125 11272.81396484375 11272.81396484375 0
8000 2.1708984375 115556.75415039062 115556.75415039062 0
8000 3.12451171875 115849.1416015625 115850.1416015625 0
1 3.509521484375 76.910400390625 76.910400390625 0
200 3.52099609375 2090.994873046875 2091.994873046875 0
25 3.521728515625 581.09423828125 581.09423828125 0
8000 3.15380859375 117551.91430664062 117551.91430664062 0
1 3.30078125 75.661865234375 75.661865234375 0
30 3.917236328125 374.761474609375 374.761474609375 0
250 2.66162109375 2879.913818359375 2879.913818359375 0
3 2.969970703125 177.048828125 177.048828125 0
50 6.134521484375 699.666259765625 699.666259765625 0
40 3.754150390625 470.94921875 470.94921875 0
2000 3.135009765625 26961.4951171875 26961.4951171875 0
2 2.822265625 73.0537109375 73.0537109375 0
8000 4.81982421875 113387.88647460938 113387.88647460938 0
4000 3.1328125 53283.184814453125 53283.184814453125 0
100 2.717529296875 986.21044921875 986.21044921875 0
8000 6.060791015625 111667.15942382812 111668.15942382812 0
250 2.43017578125 2968.193115234375 2968.193115234375 0
250 3.093017578125 3000.888916015625 3000.888916015625 0
700 3.938232421875 8378.54345703125 8378.54345703125 0
250 3.722900390625 3179.217041015625 3179.217041015625 0
5 3.09912109375 179.603515625 179.603515625 0
40 3.464111328125 789.7685546875 789.7685546875 0
100 4.627197265625 1081.081298828125 1081.081298828125 0
3 2.581787109375 82.197509765625 82.197509765625 0
