wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
1 2.3876953125 80.222900390625 80.222900390625 0
1 3.284912109375 98.02587890625 98.02587890625 250
2 6.40234375 101.8994140625 101.8994140625 8000
3 3.509765625 193.80078125 193.80078125 5
3 3.04541015625 194.442138671875 194.442138671875 25
5 3.181640625 196.72998046875 196.72998046875 100
15 2.829833984375 400.592529296875 400.592529296875 150
25 2.6015625 503.29345703125 503.29345703125 30
25 3.72802734375 594.965087890625 594.965087890625 0
30 3.65234375 600.3125 600.3125 0
40 2.89404296875 500.56787109375 500.56787109375 0
100 3.275390625 1305.324951171875 1305.324951171875 0
150 3.509521484375 1799.528076171875 1799.528076171875 0
30 2.721923828125 393.06201171875 393.06201171875 500
1 2.7548828125 87.967529296875 87.967529296875 250
1 3.528564453125 89.82568359375 90.82568359375 0
5 4.15234375 199.93359375 199.93359375 350
25 2.61865234375 579.09619140625 579.09619140625 0
2 3.306640625 184.473388671875 184.473388671875 5
250 2.7158203125 3305.951171875 3305.951171875 8000
100 8.22265625 3507.46044921875 3507.46044921875 0
150 3.302001953125 2189.65185546875 2189.65185546875 4000
5 2.5732421875 97.915771484375 97.915771484375 1000
2 2.8642578125 82.53466796875 82.53466796875 8000
5 3.028076171875 179.610595703125 179.610595703125 0
5 3.400146484375 194.7490234375 194.7490234375 0
3 3.2978515625 99.494384765625 99.494384765625 200
350 3.81298828125 4672.531982421875 4672.531982421875 4000
50 2.9091796875 699.94140625 699.94140625 0
350 3.88330078125 4694.489990234375 4694.489990234375 4000
500 3.2255859375 6793.37841796875 6794.37841796875 0
200 2.76025390625 2701.392333984375 2701.392333984375 0
250 5.072265625 6690.681640625 6690.681640625 700
100 3.015869140625 1687.92919921875 1687.92919921875 700
5 4.09521484375 109.258544921875 109.258544921875 30
30 3.273193359375 398.96826171875 398.96826171875 100
100 2.97265625 1391.001708984375 1391.001708984375 0
700 2.863525390625 9579.94482421875 9579.94482421875 0
200 2.921630859375 2892.194580078125 2892.194580078125 1000
350 3.413818359375 5197.6689453125 5197.6689453125 0
25 3.629638671875 387.4150390625 387.4150390625 0
700 3.836669921875 10100.58056640625 10100.58056640625 0
500 4.152099609375 6910.1552734375 6910.1552734375 0
2 3.12841796875 67.800537109375 67.800537109375 0
500 3.052734375 6906.91259765625 6906.91259765625 0
1000 5.778076171875 14097.685302734375 14097.685302734375 0
15 2.683349609375 187.3779296875 187.3779296875 0
1 2.6181640625 55.307373046875 55.307373046875 0
1000 3.763671875 14484.517822265625 14484.517822265625 0
1 2.660400390625 10.24267578125 10.24267578125 0
500 2.393310546875 6903.18359375 6903.18359375 0
1000 3.515869140625 14201.294189453125 14201.294189453125 0
1 2.83642578125 9.809814453125 9.809814453125 0
700 2.547119140625 10085.056396484375 10085.056396484375 0
250 2.682861328125 4095.5166015625 4095.5166015625 0
40 3.31591796875 505.287353515625 505.287353515625 0
25 10.47802734375 475.21875 475.21875 0
700 3.098388671875 10134.46533203125 10134.46533203125 8000
350 3.07275390625 5367.406494140625 5367.406494140625 0
5 4.47412109375 204.216064453125 204.216064453125 0
1 3.4755859375 54.0322265625 55.0322265625 4000
250 3.4072265625 3645.943115234375 3645.943115234375 0
200 3.04541015625 2941.280029296875 2941.280029296875 1000
30 5.80078125 442.231201171875 443.231201171875 0
50 2.6416015625 670.360595703125 670.360595703125 0
2 9.504638671875 26.97216796875 27.97216796875 0
250 4.4287109375 4074.46484375 4074.46484375 0
150 2.5419921875 2435.037109375 2435.037109375 0
50 3.511474609375 726.15087890625 726.15087890625 0
15 3.440185546875 525.1865234375 525.1865234375 0
1000 8.91748046875 14968.03271484375 14968.03271484375 0
200 2.4267578125 2867.120849609375 2867.120849609375 0
200 5.205078125 3027.89794921875 3027.89794921875 0
2000 2.69873046875 28807.859375 28807.859375 0
350 4.649658203125 5003.50146484375 5003.50146484375 0
4000 2.95556640625 56795.998779296875 56795.998779296875 0
5 7.103759765625 101.98828125 101.98828125 0
4000 3.77294921875 57292.6533203125 57292.6533203125 0
3 2.63232421875 90.855712890625 90.855712890625 100
4000 3.34765625 56607.26708984375 56607.26708984375 0
100 3.18310546875 1351.673828125 1351.673828125 0
50 5.796630859375 1104.036865234375 1104.036865234375 0
50 4.670166015625 693.90380859375 693.90380859375 0
15 3.328125 284.494140625 284.494140625 0
700 3.0341796875 10673.539794921875 10673.539794921875 0
4000 2.993408203125 59687.427490234375 59687.427490234375 0
5 2.62451171875 110.810546875 110.810546875 0
3 3.00244140625 107.289794921875 107.289794921875 0
200 8.9794921875 5153.446044921875 5153.446044921875 0
40 3.29638671875 578.3857421875 578.3857421875 0
40 2.95068359375 426.256591796875 426.256591796875 0
250 8.85400390625 4854.214599609375 4854.214599609375 0
350 4.4111328125 7576.7705078125 7576.7705078125 0
25 3.010009765625 704.639892578125 704.639892578125 4000
40 2.628662109375 655.78125 655.78125 150
3 3.02197265625 13.2744140625 13.2744140625 0
150 4.930419921875 2027.520263671875 2027.520263671875 0
25 2.457763671875 475.133056640625 475.133056640625 0
1000 4.661865234375 16262.58154296875 16262.58154296875 0
1 3.43798828125 39.327392578125 39.327392578125 0
350 2.943115234375 4854.39501953125 4854.39501953125 0
40 3.1484375 455.400634765625 455.400634765625 0
500 2.812255859375 6442.292236328125 6442.292236328125 0
40 2.901611328125 870.74560546875 870.74560546875 100
1 9.515869140625 29.24609375 29.24609375 0
2000 3.0751953125 30139.56103515625 30139.56103515625 0
100 3.777099609375 1635.49951171875 1635.49951171875 0
2 3.615234375 41.9296875 42.9296875 0
1000 3.16943359375 12966.39111328125 12966.39111328125 0
200 3.672607421875 2631.224853515625 2632.224853515625 0
200 4.8427734375 2723.996826171875 2723.996826171875 0
700 2.66357421875 9031.227294921875 9031.227294921875 0
4000 3.041015625 58481.10595703125 58481.10595703125 0
700 4.017822265625 8766.127685546875 8766.127685546875 0
3 7.548828125 35.58642578125 36.58642578125 0
2 2.964111328125 24.260009765625 24.260009765625 0
200 4.310791015625 2595.04833984375 2595.04833984375 0
200 4.580078125 2573.10107421875 2573.10107421875 0
1000 3.90234375 12963.518310546875 12963.518310546875 0
2 3.0224609375 36.363037109375 36.363037109375 0
50 2.82080078125 1087.08935546875 1087.08935546875 0
150 3.26513671875 2121.243408203125 2121.243408203125 0
150 3.163818359375 2184.207275390625 2184.207275390625 0
2 2.82763671875 91.260009765625 91.260009765625 0
3 3.337158203125 74.441650390625 74.441650390625 0
1 4.643798828125 11.38330078125 11.38330078125 0
1 3.1279296875 56.919921875 56.919921875 0
250 4.17236328125 3463.599609375 3463.599609375 0
500 4.876220703125 7434.280029296875 7434.280029296875 0
700 3.421142578125 9302.23828125 9302.23828125 0
1000 2.890625 12910.964599609375 12910.964599609375 0
25 4.68994140625 259.21142578125 259.21142578125 8000
8000 2.47412109375 111008.96508789062 111008.96508789062 0
8000 3.63037109375 111104.68359375 111104.68359375 0
1 3.3681640625 70.973388671875 70.973388671875 0
50 2.80615234375 881.882080078125 881.882080078125 2000
2 9.801513671875 94.240234375 94.240234375 0
8000 2.71533203125 109894.76245117188 109894.76245117188 0
25 4.462646484375 392.554931640625 392.554931640625 0
350 3.16552734375 4137.55029296875 4137.55029296875 0
200 3.202392578125 2301.6904296875 2301.6904296875 350
4000 3.35888671875 49362.3076171875 49362.3076171875 0
350 5.166015625 3797.61572265625 3797.61572265625 0
1 2.37255859375 23.480712890625 23.480712890625 40
40 2.768798828125 895.403076171875 895.403076171875 0
8000 3.94287109375 109409.55883789062 109410.55883789062 0
40 3.458984375 401.12646484375 401.12646484375 0
8000 3.13818359375 108199.57568359375 108199.57568359375 0
50 3.773193359375 890.4619140625 890.4619140625 350
30 3.426025390625 383.30078125 383.30078125 0
500 4.4013671875 5906.949462890625 5906.949462890625 0
100 3.307373046875 910.3916015625 910.3916015625 0
40 4.36474609375 752.599609375 752.599609375 0
3 3.120849609375 95.750732421875 95.750732421875 0
500 2.628662109375 5459.218994140625 5459.218994140625 0
350 2.7626953125 4193.798828125 4193.798828125 0
25 3.364990234375 278.739501953125 278.739501953125 150
8000 2.705322265625 107496.78686523438 107496.78686523438 0
150 3.07568359375 1525.35400390625 1525.35400390625 0
5 2.564697265625 206.032470703125 206.032470703125 700
8000 3.300537109375 107855.69848632812 107855.69848632812 0
1 3.017333984375 77.366943359375 77.366943359375 250
5 2.7138671875 55.609130859375 55.609130859375 4000
5 2.549560546875 68.750732421875 68.750732421875 0
3 3.26123046875 59.914794921875 59.914794921875 0
150 3.36767578125 1627.563232421875 1627.563232421875 0
250 2.289306640625 2952.1259765625 2952.1259765625 0
150 2.892333984375 1539.40625 1539.40625 0
1 2.412841796875 39.3642578125 39.3642578125 0
30 3.296142578125 571.18896484375 571.18896484375 0
200 2.632568359375 2144.093505859375 2144.093505859375 0
2000 4.018798828125 21889.2607421875 21889.2607421875 0
50 3.308349609375 537.26123046875 537.26123046875 2000
700 3.7236328125 7796.64208984375 7796.64208984375 0
100 2.62890625 1173.446533203125 1173.446533203125 0
3 5.814208984375 32.646240234375 32.646240234375 30
30 5.43408203125 310.089599609375 310.089599609375 0
