wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
2 3.278076171875 62.394775390625 62.394775390625 25
25 4.9375 358.31298828125 358.31298828125 700
25 4.353759765625 455.727783203125 455.727783203125 200
50 3.793212890625 865.44873046875 866.44873046875 0
15 2.53173828125 197.421630859375 197.421630859375 8000
5 2.954345703125 92.736083984375 92.736083984375 0
150 3.295166015625 2258.397216796875 2258.397216796875 350
150 3.213134765625 2259.789306640625 2259.789306640625 0
200 2.6328125 2762.96875 2762.96875 2000
15 3.031494140625 283.751953125 283.751953125 0
30 3.47900390625 688.586669921875 688.586669921875 0
15 2.836669921875 286.16455078125 286.16455078125 0
350 2.763916015625 4542.82177734375 4542.82177734375 0
350 2.5888671875 4758.119873046875 4758.119873046875 700
25 3.036376953125 301.5166015625 301.5166015625 0
1 3.2734375 95.799560546875 96.799560546875 0
350 2.254150390625 4387.7646484375 4387.7646484375 0
150 3.480224609375 1688.4453125 1688.4453125 0
100 2.672607421875 1499.81201171875 1499.81201171875 0
1 3.245361328125 91.203369140625 91.203369140625 2
2 3.41552734375 96.3447265625 96.3447265625 15
500 2.890625 6758.875244140625 6758.875244140625 8000
15 2.8671875 204.2392578125 204.2392578125 0
15 3.78173828125 200.348388671875 200.348388671875 0
150 3.34912109375 1685.90087890625 1685.90087890625 0
2 2.9609375 89.73486328125 89.73486328125 15
15 3.49169921875 407.82470703125 408.82470703125 30
3 3.435546875 203.67333984375 203.67333984375 150
30 3.28076171875 698.53955078125 698.53955078125 0
700 3.176513671875 9153.782958984375 9153.782958984375 0
700 2.3154296875 9157.955078125 9157.955078125 1000
50 3.55078125 489.47802734375 489.47802734375 0
25 3.097412109375 292.019287109375 292.019287109375 1000
150 2.837646484375 1780.363037109375 1780.363037109375 700
500 3.16015625 6185.971923828125 6185.971923828125 0
1000 2.517333984375 12554.74072265625 12554.74072265625 0
1000 3.25341796875 12657.419921875 12657.419921875 0
200 3.1455078125 2596.66650390625 2596.66650390625 0
15 3.197509765625 493.80322265625 493.80322265625 0
2 2.759765625 90.302734375 90.302734375 25
25 2.657470703125 384.73828125 384.73828125 0
25 3.481201171875 391.7822265625 391.7822265625 0
