wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
15 3.09423828125 160.771728515625 160.771728515625 0
1 3.076904296875 78.630615234375 78.630615234375 250
1 3.1767578125 74.6328125 74.6328125 200
3 3.193359375 87.05712890625 87.05712890625 40
3 3.087646484375 85.924560546875 85.924560546875 5
5 2.90185546875 178.22021484375 178.22021484375 0
25 3.45654296875 289.879638671875 289.879638671875 0
40 2.89404296875 586.051513671875 586.051513671875 0
40 6.0908203125 675.42724609375 675.42724609375 0
50 3.292236328125 611.68408203125 611.68408203125 0
1 3.127197265625 88.167236328125 88.167236328125 30
3 4.85888671875 87.585693359375 87.585693359375 500
3 3.37255859375 96.642333984375 96.642333984375 0
30 2.636474609375 295.48779296875 295.48779296875 0
5 2.436279296875 97.905517578125 97.905517578125 0
25 2.7236328125 286.845458984375 286.845458984375 0
200 3.294677734375 2276.423095703125 2276.423095703125 0
200 2.6279296875 2275.609375 2275.609375 500
3 2.512451171875 91.871337890625 91.871337890625 15
15 2.790283203125 199.599853515625 199.599853515625 0
250 2.544921875 2784.100830078125 2784.100830078125 0
1 3.705810546875 98.34228515625 99.34228515625 0
100 3.453857421875 1494.03515625 1494.03515625 0
350 3.458740234375 4178.54150390625 4178.54150390625 8000
25 2.820068359375 297.918212890625 297.918212890625 0
150 2.9091796875 2000.283203125 2000.283203125 0
100 3.6201171875 1194.7578125 1194.7578125 4000
2 2.577880859375 93.010498046875 93.010498046875 0
500 3.393310546875 6076.28955078125 6076.28955078125 0
25 2.538330078125 392.379638671875 392.379638671875 0
200 2.8203125 2402.16015625 2402.16015625 0
1 3.172119140625 89.596923828125 89.596923828125 0
100 3.1962890625 1197.113525390625 1197.113525390625 0
25 3.534912109375 303.0546875 303.0546875 0
200 3.067626953125 3092.266357421875 3092.266357421875 350
500 4.30419921875 7493.7265625 7493.7265625 0
30 3.345703125 314.984375 314.984375 0
1 3.77978515625 93.015380859375 93.015380859375 0
30 3.510498046875 373.449462890625 373.449462890625 0
350 3.17578125 4483.7509765625 4483.7509765625 0
500 3.220947265625 5990.480224609375 5990.480224609375 0
500 2.64892578125 5907.010498046875 5907.010498046875 0
50 3.112548828125 591.83349609375 591.83349609375 0
40 3.48486328125 411.08984375 411.08984375 0
3 3.19189453125 84.889892578125 84.889892578125 30
30 2.927490234375 499.0771484375 499.0771484375 0
50 3.3818359375 700.373291015625 700.373291015625 0
350 3.01904296875 4494.86767578125 4494.86767578125 0
40 2.69580078125 413.287841796875 413.287841796875 0
50 2.729736328125 589.919189453125 589.919189453125 0
50 3.308349609375 986.8359375 987.8359375 0
100 3.187744140625 1594.114990234375 1594.114990234375 0
40 3.206787109375 495.74658203125 495.74658203125 0
150 2.6982421875 2009.776123046875 2009.776123046875 0
350 3.22705078125 4612.602294921875 4612.602294921875 0
500 3.022705078125 6102.322998046875 6102.322998046875 0
100 3.657470703125 1400.334228515625 1400.334228515625 0
350 3.32080078125 4579.089111328125 4579.089111328125 0
1 3.16845703125 75.545166015625 75.545166015625 0
30 2.64990234375 354.5302734375 354.5302734375 0
40 3.574951171875 461.29150390625 461.29150390625 0
350 3.551025390625 4468.02197265625 4469.02197265625 0
1 3.455322265625 28.04638671875 28.04638671875 0
40 2.71728515625 434.276611328125 434.276611328125 0
1000 3.067626953125 12760.33447265625 12760.33447265625 0
350 2.5263671875 4761.15869140625 4761.15869140625 0
1000 3.392822265625 13118.054443359375 13118.054443359375 0
50 3.15771484375 531.13916015625 531.13916015625 0
500 3.21435546875 6348.597412109375 6348.597412109375 0
5 3.875732421875 71.23291015625 71.23291015625 0
40 3.0703125 851.406494140625 851.406494140625 0
2000 3.092529296875 25406.47802734375 25406.47802734375 0
30 2.815185546875 385.511962890625 385.511962890625 0
1000 3.6572265625 13261.093994140625 13261.093994140625 0
40 2.8447265625 359.4130859375 359.4130859375 0
1000 2.38623046875 12825.43408203125 12825.43408203125 0
25 3.3544921875 225.77490234375 225.77490234375 0
700 2.79345703125 8568.314208984375 8568.314208984375 0
2 3.235595703125 59.959228515625 59.959228515625 0
100 3.0146484375 1353.527099609375 1353.527099609375 0
5 4.857421875 37.45751953125 37.45751953125 30
30 4.25732421875 361.659423828125 361.659423828125 0
2000 2.616943359375 25390.83837890625 25390.83837890625 0
30 5.043701171875 334.605224609375 334.605224609375 0
500 3.144775390625 5659.087890625 5659.087890625 0
250 4.2138671875 3224.39794921875 3224.39794921875 0
1000 4.6162109375 12569.01708984375 12569.01708984375 0
15 3.2783203125 129.072998046875 129.072998046875 0
350 2.474365234375 4245.21484375 4245.21484375 0
5 3.3642578125 68.656005859375 68.656005859375 0
250 4.77783203125 3326.28857421875 3326.28857421875 0
