wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
3 3.575439453125 13.159423828125 13.159423828125 0
1 3.901611328125 10.6953125 10.6953125 40
5 5.92041015625 107.854248046875 107.854248046875 100
15 3.013916015625 268.039306640625 268.039306640625 0
25 5.218505859375 498.885009765625 498.885009765625 4000
25 2.352783203125 554.941650390625 554.941650390625 0
30 2.799560546875 793.088134765625 793.088134765625 250
30 3.126708984375 794.52197265625 794.52197265625 8000
40 5.46630859375 1104.18310546875 1104.18310546875 0
15 2.659912109375 472.897705078125 472.897705078125 0
50 2.75830078125 1280.555419921875 1280.555419921875 0
15 3.166015625 269.488037109375 269.488037109375 0
100 2.8173828125 2102.486572265625 2102.486572265625 0
1 2.889892578125 61.309326171875 61.309326171875 0
150 5.7958984375 2907.25927734375 2907.25927734375 1000
50 3.502197265625 862.457275390625 862.457275390625 0
15 2.73876953125 668.56591796875 668.56591796875 0
250 3.2451171875 4998.038330078125 4998.038330078125 0
200 3.865234375 3668.10791015625 3668.10791015625 0
30 2.93212890625 570.353515625 570.353515625 0
250 2.89111328125 4857.15625 4857.15625 0
250 3.64306640625 4952.2138671875 4952.2138671875 0
350 5.583740234375 6967.441162109375 6967.441162109375 0
1 2.529541015625 54.46044921875 54.46044921875 0
200 2.858642578125 3782.079833984375 3782.079833984375 0
40 2.602783203125 782.07421875 782.07421875 0
15 3.151123046875 570.742919921875 570.742919921875 0
15 3.411865234375 290.001708984375 290.001708984375 0
5 3.24609375 152.994873046875 152.994873046875 0
100 2.75146484375 1975.6787109375 1975.6787109375 0
350 2.768798828125 6953.63916015625 6953.63916015625 0
250 3.15380859375 4962.64111328125 4962.64111328125 0
50 2.90625 1256.62353515625 1256.62353515625 0
40 3.052490234375 691.131103515625 691.131103515625 0
200 2.738525390625 3672.859619140625 3672.859619140625 0
700 3.3486328125 13761.171142578125 13761.171142578125 0
700 2.465087890625 13670.13916015625 13670.13916015625 0
