wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
1 2.71044921875 53.424072265625 53.424072265625 200
1 3.34375 60.757080078125 60.757080078125 3
2 2.99755859375 60.12255859375 60.12255859375 100
2 2.739501953125 59.89208984375 59.89208984375 500
3 2.090576171875 72.34228515625 72.34228515625 0
3 2.630126953125 67.285888671875 67.285888671875 150
30 3.40625 472.926513671875 472.926513671875 250
25 2.99267578125 466.251953125 466.251953125 0
40 2.875732421875 661.0478515625 661.0478515625 500
30 2.623046875 470.250732421875 470.250732421875 0
40 3.73046875 756.702392578125 757.702392578125 0
100 3.047607421875 1850.2841796875 1850.2841796875 0
50 3.141357421875 1186.044921875 1186.044921875 0
150 3.02294921875 2853.291748046875 2853.291748046875 500
150 2.697021484375 2858.19091796875 2858.19091796875 0
200 3.066650390625 3556.931640625 3556.931640625 1000
40 3.22265625 670.701904296875 670.701904296875 0
150 3.94091796875 3153.993408203125 3153.993408203125 0
40 3.40771484375 1075.658447265625 1075.658447265625 0
100 2.169921875 2054.24658203125 2054.24658203125 0
200 3.473388671875 4063.06396484375 4064.06396484375 0
3 2.885498046875 90.83251953125 90.83251953125 700
250 2.916015625 4773.7763671875 4773.7763671875 4000
150 4.058837890625 3068.93359375 3068.93359375 0
3 2.70947265625 68.95751953125 68.95751953125 250
30 3.16845703125 549.902099609375 549.902099609375 0
2 2.418212890625 92.042236328125 92.042236328125 0
500 2.801025390625 9656.08349609375 9656.08349609375 700
500 2.43994140625 9663.287109375 9663.287109375 700
500 2.212158203125 9752.37841796875 9752.37841796875 0
500 3.201904296875 9755.369873046875 9755.369873046875 0
250 3.39892578125 4870.8359375 4870.8359375 0
25 2.750244140625 373.153564453125 373.153564453125 30
30 2.73681640625 467.7099609375 467.7099609375 4000
50 2.628173828125 764.159423828125 764.159423828125 0
15 3.408935546875 270.74169921875 270.74169921875 0
350 3.072509765625 6368.1572265625 6368.1572265625 1000
700 2.07666015625 12955.4853515625 12955.4853515625 0
200 3.722412109375 3256.248779296875 3256.248779296875 0
700 5.866455078125 13655.527099609375 13655.527099609375 0
250 3.346923828125 4361.87158203125 4361.87158203125 8000
250 3.96875 4473.148681640625 4473.148681640625 0
700 2.506591796875 12685.59814453125 12685.59814453125 0
1000 2.190673828125 18058.00439453125 18058.00439453125 0
200 2.606689453125 3869.145751953125 3869.145751953125 0
50 2.821533203125 774.3486328125 774.3486328125 0
1000 2.304443359375 17960.74609375 17960.74609375 0
1000 4.267333984375 17780.578125 17780.578125 0
150 2.709228515625 2484.73193359375 2484.73193359375 0
350 3.0830078125 5772.280517578125 5772.280517578125 0
40 4.371826171875 780.379150390625 781.379150390625 0
100 5.130859375 1884.687744140625 1884.687744140625 0
700 2.658447265625 12092.541259765625 12092.541259765625 4000
100 2.860107421875 1518.666259765625 1518.666259765625 0
700 3.56494140625 13070.302734375 13071.302734375 0
50 3.23779296875 1165.11474609375 1165.11474609375 0
100 3.466796875 2078.084228515625 2078.084228515625 0
1000 3.126708984375 17461.669677734375 17461.669677734375 0
500 2.84130859375 8554.327392578125 8554.327392578125 0
1000 3.28857421875 17263.59765625 17263.59765625 0
250 4.438720703125 4464.87939453125 4464.87939453125 0
3 4.96533203125 67.3994140625 67.3994140625 0
700 3.40673828125 12293.15380859375 12293.15380859375 0
2000 3.40478515625 36786.9150390625 36786.9150390625 0
2000 3.136962890625 35169.8779296875 35169.8779296875 0
4000 3.009765625 70175.92309570312 70175.92309570312 0
4000 2.353515625 69283.23266601562 69283.23266601562 0
15 2.691650390625 243.83837890625 243.83837890625 0
2000 3.482177734375 33477.38623046875 33477.38623046875 0
2000 3.16259765625 33305.566162109375 33305.566162109375 0
250 3.22314453125 3342.0908203125 3342.0908203125 0
4000 2.647705078125 68358.2724609375 68358.2724609375 0
5 3.80029296875 179.54931640625 179.54931640625 0
700 2.521728515625 9982.649658203125 9982.649658203125 0
200 2.39111328125 2782.940185546875 2782.940185546875 0
4000 2.814208984375 67357.736328125 67357.736328125 0
4000 2.873046875 66970.56396484375 66970.56396484375 0
150 2.6640625 2178.521728515625 2178.521728515625 0
4000 2.578369140625 66767.83056640625 66767.83056640625 0
3 4.4169921875 71.283447265625 71.283447265625 0
40 2.938232421875 460.042236328125 460.042236328125 0
250 3.9921875 3275.177001953125 3275.177001953125 0
100 4.36474609375 1383.478271484375 1383.478271484375 0
700 3.19140625 9396.010498046875 9396.010498046875 0
200 4.2607421875 2970.08447265625 2970.08447265625 0
350 3.38916015625 4565.318115234375 4565.318115234375 0
4000 3.115966796875 64457.2529296875 64457.2529296875 0
150 3.15673828125 2084.014404296875 2084.014404296875 0
1 3.1923828125 76.83447265625 76.83447265625 0
25 2.920654296875 667.828857421875 667.828857421875 0
30 2.84423828125 758.9755859375 758.9755859375 0
5 3.166015625 185.92626953125 185.92626953125 0
3 3.13037109375 96.292724609375 96.292724609375 200
4000 3.206787109375 64552.576416015625 64552.576416015625 0
500 3.28564453125 6477.43212890625 6477.43212890625 0
1 3.318603515625 59.958251953125 59.958251953125 0
200 2.995849609375 2676.7587890625 2676.7587890625 0
50 3.786865234375 585.748779296875 585.748779296875 0
250 4.57763671875 3216.843505859375 3216.843505859375 0
500 3.740234375 6379.936279296875 6379.936279296875 0
2 3.2451171875 66.68115234375 66.68115234375 0
50 3.34130859375 988.011474609375 988.011474609375 0
1 3.986328125 63.803466796875 63.803466796875 0
30 2.805908203125 389.674072265625 389.674072265625 0
2 4.322021484375 87.793212890625 87.793212890625 0
50 4.926513671875 509.365478515625 509.365478515625 0
3 5.34619140625 67.9931640625 67.9931640625 0
3 2.891845703125 86.623779296875 86.623779296875 0
2000 2.855712890625 26701.78369140625 26701.78369140625 0
2 2.6142578125 58.65576171875 58.65576171875 0
3 3.53759765625 83.94091796875 84.94091796875 0
2000 5.251220703125 26160.947998046875 26160.947998046875 0
4000 3.751953125 60460.51025390625 60460.51025390625 0
40 2.34619140625 676.582763671875 676.582763671875 0
700 5.6396484375 9058.92236328125 9058.92236328125 0
100 3.12060546875 1387.2314453125 1387.2314453125 0
1000 3.32958984375 12984.37451171875 12984.37451171875 0
350 2.704345703125 4168.315673828125 4168.315673828125 0
350 3.344970703125 4079.881103515625 4079.881103515625 0
700 5.36767578125 9057.818115234375 9057.818115234375 0
40 2.83203125 480.5185546875 480.5185546875 0
15 2.9248046875 173.633544921875 173.633544921875 0
50 2.518798828125 581.29541015625 581.29541015625 0
2 4.8564453125 88.41943359375 88.41943359375 0
700 3.248779296875 9024.04443359375 9024.04443359375 0
30 4.565185546875 376.552490234375 376.552490234375 0
