wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
1 2.846923828125 29.2431640625 29.2431640625 50
1 3.215087890625 26.955322265625 26.955322265625 3
1 2.856689453125 27.999755859375 27.999755859375 250
3 4.201904296875 32.88916015625 32.88916015625 30
15 2.638916015625 234.1435546875 234.1435546875 8000
30 5.41162109375 521.633544921875 521.633544921875 0
40 3.140625 630.810546875 630.810546875 0
1 3.187255859375 81.97265625 81.97265625 0
40 2.843994140625 685.25537109375 685.25537109375 200
50 3.208740234375 736.897705078125 736.897705078125 100
25 3.643310546875 578.583740234375 578.583740234375 700
100 3.423828125 2036.822021484375 2036.822021484375 0
100 3.01025390625 2127.0029296875 2127.0029296875 350
15 3.49609375 279.315185546875 279.315185546875 0
150 3.29296875 2895.87109375 2895.87109375 0
150 3.0234375 3370.905517578125 3370.905517578125 0
200 2.62744140625 4082.061767578125 4082.061767578125 700
200 2.6435546875 4173.4013671875 4173.4013671875 0
25 3.131103515625 886.00341796875 886.00341796875 0
5 3.108154296875 100.91162109375 100.91162109375 0
25 3.19873046875 481.33349609375 481.33349609375 200
250 5.571533203125 4825.46044921875 4825.46044921875 0
50 2.513671875 769.477294921875 769.477294921875 250
200 3.265380859375 3883.96484375 3883.96484375 0
2 2.69189453125 93.30615234375 93.30615234375 0
30 2.526123046875 476.88525390625 476.88525390625 0
350 2.410400390625 6135.816162109375 6135.816162109375 700
200 2.89990234375 3188.53515625 3188.53515625 0
100 2.800537109375 1798.6767578125 1798.6767578125 0
25 2.405029296875 384.618408203125 384.618408203125 0
250 2.93798828125 3869.51953125 3869.51953125 0
500 2.982666015625 8478.9345703125 8478.9345703125 0
700 3.579345703125 12419.82568359375 12419.82568359375 0
350 2.63037109375 6274.513916015625 6274.513916015625 0
700 4.354736328125 12431.6083984375 12431.6083984375 0
700 3.0302734375 12389.354248046875 12389.354248046875 1000
1 3.3525390625 87.814453125 87.814453125 0
5 2.473388671875 182.782470703125 182.782470703125 0
700 3.332275390625 12491.422119140625 12491.422119140625 0
150 2.621826171875 2691.98974609375 2691.98974609375 0
100 2.920166015625 1983.351806640625 1983.351806640625 1000
350 5.573974609375 6485.23779296875 6485.23779296875 0
50 3.393310546875 1279.82568359375 1279.82568359375 0
25 3.93212890625 388.950439453125 388.950439453125 0
50 2.99072265625 686.76123046875 686.76123046875 0
150 2.58984375 2383.549560546875 2383.549560546875 0
250 2.818115234375 4381.531494140625 4381.531494140625 0
1 3.147705078125 85.687744140625 85.687744140625 0
15 2.786376953125 282.007568359375 282.007568359375 0
1000 3.13671875 17321.698486328125 17321.698486328125 0
2 2.43505859375 91.864990234375 91.864990234375 0
50 2.825927734375 685.091064453125 685.091064453125 0
25 3.292724609375 383.30517578125 383.30517578125 250
30 4.873046875 480.105712890625 480.105712890625 0
1000 2.771484375 17078.400146484375 17078.400146484375 0
3 3.07373046875 91.415283203125 91.415283203125 0
250 3.244140625 3781.737548828125 3781.737548828125 0
1000 2.926513671875 16285.953125 16285.953125 0
