wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
3 3.351806640625 29.602783203125 29.602783203125 150
15 2.67041015625 221.6845703125 221.6845703125 100
15 5.54736328125 221.746337890625 221.746337890625 0
25 5.475830078125 418.646240234375 418.646240234375 0
2 3.059814453125 65.20556640625 65.20556640625 2000
50 3.3115234375 729.057373046875 729.057373046875 0
50 4.969970703125 728.548583984375 728.548583984375 4000
100 2.874755859375 1516.7646484375 1516.7646484375 4000
100 2.421875 1518.74462890625 1518.74462890625 2000
150 2.955078125 2722.760498046875 2722.760498046875 0
150 3.259033203125 2722.317138671875 2722.317138671875 0
150 3.144775390625 2765.38916015625 2765.38916015625 0
3 2.8798828125 72.377197265625 72.377197265625 8000
30 4.072265625 594.766357421875 594.766357421875 0
150 3.5234375 2858.8798828125 2858.8798828125 0
5 3.1162109375 151.768310546875 151.768310546875 0
250 2.521240234375 4794.79638671875 4794.79638671875 0
100 3.0634765625 1979.022705078125 1979.022705078125 0
250 2.537109375 4675.498291015625 4675.498291015625 0
100 3.001220703125 1948.510986328125 1948.510986328125 0
40 2.80517578125 1004.32763671875 1004.32763671875 0
500 3.83642578125 8817.171875 8818.171875 0
500 2.837158203125 9061.8388671875 9061.8388671875 0
25 4.515869140625 609.504638671875 609.504638671875 0
150 3.417724609375 2689.217041015625 2689.217041015625 0
500 3.195556640625 9267.908935546875 9267.908935546875 0
3 3.859130859375 82.615478515625 82.615478515625 350
3 3.4775390625 48.6494140625 49.6494140625 0
40 2.664794921875 548.979736328125 548.979736328125 0
50 3.375244140625 756.4853515625 756.4853515625 0
500 2.358642578125 8895.310302734375 8895.310302734375 0
700 2.876220703125 12527.576171875 12527.576171875 0
200 3.009765625 3674.254150390625 3674.254150390625 0
3 2.97802734375 98.290283203125 98.290283203125 0
2 2.4560546875 49.771728515625 49.771728515625 0
150 3.189208984375 2572.9599609375 2572.9599609375 0
200 2.887451171875 2968.231201171875 2968.231201171875 0
350 2.523193359375 5496.379638671875 5496.379638671875 0
40 3.26416015625 501.791259765625 501.791259765625 0
50 2.645263671875 551.588134765625 551.588134765625 0
2 3.832275390625 73.467041015625 74.467041015625 0
700 3.81689453125 10482.016845703125 10482.016845703125 0
5 2.828125 148.67431640625 148.67431640625 0
500 3.2978515625 7477.291748046875 7477.291748046875 0
1 3.07666015625 50.822509765625 50.822509765625 50
25 2.7705078125 554.9794921875 554.9794921875 0
50 4.46533203125 956.6591796875 956.6591796875 0
2 2.332763671875 36.516357421875 36.516357421875 0
1000 3.317138671875 14351.61376953125 14351.61376953125 0
