wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
2 2.8935546875 31.284912109375 31.284912109375 50
3 2.76025390625 30.177978515625 30.177978515625 8000
15 3.06298828125 425.5078125 425.5078125 0
15 2.882568359375 425.524658203125 425.524658203125 4000
15 3.414306640625 429.668212890625 429.668212890625 4000
50 2.9638671875 1234.021728515625 1234.021728515625 100
30 2.975830078125 675.289794921875 675.289794921875 700
25 2.69775390625 462.53173828125 462.53173828125 700
100 3.18994140625 2031.36865234375 2031.36865234375 250
100 3.102294921875 2035.083251953125 2035.083251953125 150
3 3.1376953125 70.13134765625 70.13134765625 0
3 3.8525390625 99.683837890625 99.683837890625 4000
40 3.6943359375 596.842041015625 596.842041015625 0
1 2.864990234375 47.167236328125 47.167236328125 0
150 4.592041015625 2825.42041015625 2825.42041015625 0
200 4.0546875 3831.71826171875 3831.71826171875 500
200 3.47265625 3838.92578125 3839.92578125 0
3 3.1640625 66.028564453125 66.028564453125 5
5 3.301513671875 76.7333984375 76.7333984375 0
100 3.168212890625 1876.681396484375 1876.681396484375 0
250 3.62646484375 4527.109130859375 4528.109130859375 0
5 3.188232421875 76.917236328125 76.917236328125 25
25 3.06787109375 386.900146484375 386.900146484375 0
15 4.5078125 297.77783203125 297.77783203125 0
30 3.078125 855.27392578125 855.27392578125 0
100 3.424072265625 1896.50927734375 1896.50927734375 4000
50 3.476806640625 749.155029296875 749.155029296875 1000
500 3.231201171875 8971.79150390625 8971.79150390625 0
350 3.831787109375 6178.28515625 6178.28515625 0
30 4.864013671875 504.037841796875 504.037841796875 0
700 3.078857421875 11879.7900390625 11879.7900390625 1000
700 3.300048828125 12367.655517578125 12367.655517578125 0
1 3.876708984375 96.84130859375 96.84130859375 350
700 4.8154296875 12398.954345703125 12398.954345703125 0
350 3.685791015625 5991.49853515625 5991.49853515625 0
1000 2.869140625 17068.526611328125 17068.526611328125 0
1000 3.2890625 17564.607421875 17564.607421875 0
1 3.03125 96.884033203125 96.884033203125 500
500 3.11474609375 8638.972412109375 8638.972412109375 0
350 3.125 6199.631103515625 6199.631103515625 0
5 3.40673828125 51.539306640625 51.539306640625 0
25 3.7294921875 375.86669921875 375.86669921875 0
250 3.0029296875 4159.244873046875 4159.244873046875 0
100 2.927978515625 1864.50537109375 1864.50537109375 1000
250 3.03759765625 4060.516357421875 4060.516357421875 0
3 3.423828125 72.234375 72.234375 0
1000 2.627685546875 16554.513427734375 16554.513427734375 0
50 3.542236328125 1081.323486328125 1081.323486328125 0
5 3.263916015625 53.390869140625 53.390869140625 0
700 2.675048828125 11943.241455078125 11943.241455078125 0
500 4.1728515625 8610.471923828125 8610.471923828125 0
250 4.412109375 3950.284912109375 3950.284912109375 0
150 3.10205078125 2353.24267578125 2353.24267578125 0
250 3.302490234375 3778.23291015625 3779.23291015625 0
1000 2.50537109375 16081.955078125 16081.955078125 0
1000 3.197998046875 16474.92919921875 16474.92919921875 0
2000 3.244140625 33547.66259765625 33547.66259765625 0
100 3.62060546875 1886.024658203125 1886.024658203125 0
50 3.509033203125 653.1142578125 653.1142578125 0
2000 3.4794921875 33544.82763671875 33544.82763671875 0
2000 3.064697265625 32980.014892578125 32980.014892578125 0
500 3.234619140625 8366.955322265625 8366.955322265625 0
250 2.84228515625 3947.329833984375 3947.329833984375 0
350 3.0556640625 5347.712646484375 5347.712646484375 0
700 3.13623046875 10288.080322265625 10288.080322265625 0
2 3.837646484375 70.7001953125 70.7001953125 0
700 2.677978515625 12064.52783203125 12064.52783203125 0
100 3.31396484375 3444.777587890625 3444.777587890625 0
2000 2.553955078125 33720.803955078125 33720.803955078125 0
1000 5.3359375 17537.341552734375 17537.341552734375 4000
15 3.1298828125 203.957275390625 203.957275390625 0
2000 2.8955078125 32928.161376953125 32928.161376953125 0
25 4.597412109375 408.39208984375 408.39208984375 0
40 5.4501953125 480.999267578125 480.999267578125 0
30 3.668212890625 375.85693359375 376.85693359375 0
3 3.469970703125 23.33251953125 23.33251953125 0
500 2.624267578125 6708.084228515625 6708.084228515625 0
4000 2.819091796875 65228.1240234375 65228.1240234375 0
2 3.55517578125 70.242431640625 70.242431640625 0
200 4.142578125 2962.58984375 2962.58984375 0
4000 3.046142578125 65724.74194335938 65724.74194335938 0
4000 3.019287109375 64772.842041015625 64772.842041015625 0
4000 2.779296875 64899.282470703125 64899.282470703125 0
250 3.213134765625 3600.668701171875 3600.668701171875 0
1 2.588134765625 41.17822265625 41.17822265625 0
25 3.475830078125 292.081787109375 292.081787109375 0
700 3.716552734375 9374.788330078125 9374.788330078125 0
1000 2.980712890625 13485.406005859375 13485.406005859375 0
2 3.295166015625 85.3720703125 85.3720703125 0
4000 2.308837890625 62347.119384765625 62347.119384765625 0
25 3.375 278.742431640625 278.742431640625 0
2 3.555908203125 73.835205078125 73.835205078125 0
25 4.203369140625 251.654541015625 251.654541015625 0
700 3.18115234375 9245.740234375 9245.740234375 0
25 3.111572265625 290.82470703125 290.82470703125 0
100 2.275390625 1074.275634765625 1074.275634765625 0
2000 3.23974609375 28844.7783203125 28844.7783203125 0
4000 2.54345703125 60791.81787109375 60791.81787109375 0
500 2.765380859375 6346.18115234375 6346.18115234375 0
25 2.75146484375 242.4111328125 242.4111328125 0
1000 3.225341796875 12973.880859375 12973.880859375 0
500 2.870361328125 6244.544921875 6244.544921875 0
15 2.721435546875 161.15283203125 161.15283203125 0
100 3.539794921875 1021.062744140625 1021.062744140625 0
200 4.552978515625 2610.60986328125 2610.60986328125 0
4000 3.55712890625 56584.446533203125 56584.446533203125 0
3 3.138916015625 168.876220703125 168.876220703125 0
3 3.0107421875 84.609375 84.609375 350
50 3.16796875 653.835693359375 653.835693359375 0
4000 3.19091796875 55261.8837890625 55261.8837890625 0
350 2.322509765625 4089.289794921875 4089.289794921875 0
