wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
  16 threads and 16 connections
2 2.8984375 81.109375 82.109375 15
3 2.719482421875 85.563720703125 85.563720703125 1000
5 6.729736328125 91.51953125 91.51953125 200
15 2.567626953125 284.825927734375 284.825927734375 500
15 3.015625 283.101806640625 283.101806640625 25
25 3.64990234375 475.063232421875 475.063232421875 1000
30 2.34912109375 489.58251953125 489.58251953125 0
15 4.097900390625 287.943115234375 287.943115234375 0
15 2.38720703125 290.313232421875 290.313232421875 0
15 2.786865234375 295.0185546875 295.0185546875 0
50 2.62255859375 788.811279296875 788.811279296875 0
50 2.123291015625 791.94091796875 791.94091796875 700
1 2.610595703125 78.423583984375 78.423583984375 700
30 3.17822265625 679.94189453125 679.94189453125 50
30 3.284423828125 676.76708984375 676.76708984375 0
50 2.8046875 1179.559326171875 1179.559326171875 0
25 2.6953125 782.801025390625 782.801025390625 0
25 3.971435546875 491.352783203125 492.352783203125 0
200 2.84716796875 3886.509765625 3886.509765625 0
30 2.659423828125 686.794677734375 686.794677734375 0
250 3.315185546875 4786.361328125 4786.361328125 0
200 2.657958984375 4077.456787109375 4077.456787109375 0
25 3.101318359375 478.316162109375 478.316162109375 0
200 2.453369140625 3690.300537109375 3690.300537109375 0
30 3.974853515625 502.041748046875 502.041748046875 0
350 3.258544921875 6786.068359375 6786.068359375 0
1 2.692626953125 87.49365234375 87.49365234375 0
100 3.600341796875 1984.55419921875 1984.55419921875 0
100 3.670654296875 1992.492431640625 1992.492431640625 0
350 3.5390625 6794.067138671875 6794.067138671875 0
500 3.091552734375 9486.580078125 9486.580078125 0
350 2.82958984375 6186.86865234375 6186.86865234375 0
250 2.759765625 4580.1259765625 4580.1259765625 8000
700 2.863525390625 12884.4189453125 12884.4189453125 0
350 5.510498046875 6094.306640625 6094.306640625 0
15 2.597900390625 279.38623046875 279.38623046875 0
150 4.564697265625 2680.288818359375 2680.288818359375 0
40 2.975341796875 685.4580078125 685.4580078125 0
700 3.007568359375 13074.882080078125 13074.882080078125 0
30 3.65771484375 987.101806640625 988.101806640625 0
500 3.400390625 9288.378173828125 9288.378173828125 0
50 3.361572265625 789.1708984375 789.1708984375 0
3 2.656005859375 89.798828125 89.798828125 0
350 3.40576171875 5989.634033203125 5989.634033203125 0
1 2.780029296875 78.765625 78.765625 200
25 3.00244140625 394.516357421875 394.516357421875 0
50 2.324951171875 1093.415283203125 1093.415283203125 0
1000 5.305419921875 17978.16259765625 17978.16259765625 0
1000 2.9228515625 17983.6181640625 17983.6181640625 0
5 2.528076171875 89.855224609375 89.855224609375 200
200 2.9990234375 3280.23486328125 3280.23486328125 0
100 3.123779296875 1674.87353515625 1674.87353515625 0
200 2.8564453125 2996.963623046875 2996.963623046875 0
1000 2.83837890625 15886.9384765625 15886.9384765625 0
1000 3.08447265625 15885.60791015625 15885.60791015625 0
1000 2.3798828125 15598.81396484375 15598.81396484375 0
200 3.006591796875 2782.060302734375 2782.060302734375 2000
250 3.103515625 3293.971435546875 3293.971435546875 0
15 3.464599609375 278.171142578125 278.171142578125 0
25 3.57177734375 304.46142578125 304.46142578125 0
15 3.07861328125 474.806884765625 474.806884765625 0
1000 3.748779296875 15095.216552734375 15095.216552734375 0
2000 3.21435546875 32093.82666015625 32093.82666015625 0
5 3.03759765625 89.461181640625 89.461181640625 0
200 2.950927734375 2795.4931640625 2795.4931640625 0
1000 3.55810546875 14585.089599609375 14585.089599609375 0
50 2.6376953125 586.1875 586.1875 0
2000 3.0546875 30679.76123046875 30679.76123046875 0
2000 2.64501953125 27988.621826171875 27988.621826171875 0
4000 2.944091796875 60178.2021484375 60178.2021484375 8000
40 3.164794921875 485.67529296875 485.67529296875 0
2000 2.231689453125 27088.071044921875 27088.071044921875 0
4000 3.23681640625 61090.287109375 61090.287109375 0
2000 2.69677734375 27274.409423828125 27274.409423828125 0
150 4.896484375 1994.577392578125 1994.577392578125 0
3 4.85693359375 80.763916015625 80.763916015625 0
500 3.00634765625 6189.47900390625 6189.47900390625 0
250 2.526123046875 2988.810791015625 2988.810791015625 0
1 3.645263671875 80.41552734375 80.41552734375 0
4000 2.6748046875 56083.221435546875 56083.221435546875 0
25 3.31640625 384.90478515625 384.90478515625 0
200 3.920654296875 2789.00732421875 2789.00732421875 0
4000 3.021240234375 55390.390625 55390.390625 0
700 3.060546875 8691.431884765625 8691.431884765625 0
350 2.375244140625 4488.9345703125 4488.9345703125 0
4000 3.123046875 54890.450439453125 54890.450439453125 0
25 2.496337890625 294.675048828125 294.675048828125 0
30 3.728271484375 286.448974609375 286.448974609375 0
1000 4.757568359375 13091.2021484375 13091.2021484375 0
250 5.179443359375 3592.343994140625 3592.343994140625 0
30 4.912353515625 381.937255859375 381.937255859375 150
150 5.25732421875 1584.646484375 1584.646484375 0
1000 2.542724609375 12289.86865234375 12289.86865234375 0
350 3.13671875 4390.360107421875 4390.360107421875 0
3 3.49365234375 86.04638671875 86.04638671875 0
1 3.118896484375 86.777099609375 86.777099609375 3
3 3.5712890625 85.972900390625 85.972900390625 0
25 2.786376953125 293.663330078125 293.663330078125 0
1 3.858642578125 81.9345703125 81.9345703125 0
250 2.8896484375 3389.552734375 3389.552734375 0
500 5.359375 5981.5625 5981.5625 0
200 2.40576171875 2389.253173828125 2389.253173828125 0
50 2.5947265625 883.3935546875 883.3935546875 4000
1000 2.6591796875 12179.127197265625 12179.127197265625 0
2000 3.680419921875 24483.581298828125 24484.581298828125 0
15 2.75146484375 183.685302734375 183.685302734375 200
1 3.07421875 86.404052734375 86.404052734375 0
4000 2.79638671875 51680.239990234375 51680.239990234375 8000
500 2.7744140625 5889.552734375 5889.552734375 0
150 3.011474609375 1997.62841796875 1997.62841796875 0
200 3.3515625 2392.535888671875 2392.535888671875 0
5 2.8681640625 91.54736328125 91.54736328125 500
40 3.23828125 576.802001953125 576.802001953125 0
5 3.3251953125 95.87158203125 95.87158203125 0
350 2.7421875 4185.855224609375 4185.855224609375 0
2000 3.172119140625 23675.631103515625 23675.631103515625 0
500 2.909423828125 5870.6298828125 5870.6298828125 0
100 2.830078125 1401.454833984375 1401.454833984375 0
1 2.697265625 77.543701171875 77.543701171875 0
5 3.2578125 95.755615234375 95.755615234375 0
100 3.824462890625 1085.50732421875 1085.50732421875 0
5 2.742919921875 276.376220703125 276.376220703125 0
30 2.429931640625 587.513427734375 587.513427734375 0
50 3.927490234375 591.96240234375 591.96240234375 0
1 2.739013671875 81.513427734375 81.513427734375 0
150 2.4677734375 1900.005859375 1900.005859375 0
8000 2.41943359375 108183.3583984375 108183.3583984375 0
8000 3.1923828125 108495.4814453125 108495.4814453125 0
5 5.07177734375 83.25732421875 84.25732421875 0
1000 3.236083984375 11278.86767578125 11278.86767578125 0
150 2.718017578125 1883.39892578125 1883.39892578125 0
25 3.083251953125 293.387451171875 293.387451171875 0
2 2.630615234375 81.429443359375 81.429443359375 0
2000 3.744873046875 23687.294189453125 23688.294189453125 0
25 2.781005859375 290.14501953125 290.14501953125 0
8000 2.435546875 105788.5 105788.5 0
4000 2.713134765625 46993.376953125 46993.376953125 0
5 3.2529296875 85.198974609375 85.198974609375 0
2000 5.326171875 23696.875732421875 23696.875732421875 0
200 4.173828125 2386.44677734375 2386.44677734375 0
1000 2.67431640625 11789.933349609375 11789.933349609375 0
8000 3.4365234375 101786.12524414062 101786.12524414062 0
200 3.478271484375 2380.90478515625 2380.90478515625 0
350 2.6064453125 4286.455078125 4286.455078125 0
700 2.939453125 8780.477783203125 8780.477783203125 0
500 2.972412109375 6188.25830078125 6188.25830078125 0
4000 2.881591796875 46791.21044921875 46791.21044921875 0
500 2.88134765625 5777.5263671875 5777.5263671875 0
350 3.802978515625 3884.038330078125 3884.038330078125 0
40 2.902587890625 590.87939453125 590.87939453125 0
50 3.4853515625 793.61865234375 793.61865234375 0
25 2.834228515625 289.7255859375 289.7255859375 0
150 3.087158203125 1990.375244140625 1990.375244140625 0
15 4.448486328125 186.36474609375 186.36474609375 0
500 2.529052734375 5801.1474609375 5801.1474609375 0
250 3.880615234375 2980.416748046875 2980.416748046875 0
3 3.93701171875 73.9287109375 73.9287109375 150
15 2.63720703125 186.09521484375 186.09521484375 30
30 3.355224609375 383.720458984375 383.720458984375 0
40 3.393798828125 785.557373046875 785.557373046875 0
100 4.56689453125 1484.93310546875 1484.93310546875 0
150 2.7451171875 1878.85107421875 1878.85107421875 0
500 4.346435546875 5979.28173828125 5979.28173828125 0
8000 2.78076171875 99886.97412109375 99886.97412109375 0
200 4.157958984375 2486.5341796875 2486.5341796875 0
150 4.2392578125 1994.991943359375 1994.991943359375 4000
8000 3.40185546875 99181.85083007812 99182.85083007812 0
50 2.674560546875 582.559326171875 582.559326171875 0
5 2.532958984375 88.65771484375 88.65771484375 0
2000 3.93408203125 24288.25146484375 24288.25146484375 0
5 3.087158203125 92.412353515625 92.412353515625 0
150 3.26708984375 1796.414794921875 1797.414794921875 0
2000 2.983642578125 23291.3115234375 23291.3115234375 0
8000 3.406982421875 98492.3857421875 98492.3857421875 0
2000 5.1044921875 24589.065673828125 24590.065673828125 0
1 2.903564453125 72.858642578125 72.858642578125 0
200 3.975341796875 2484.63525390625 2484.63525390625 700
25 3.274658203125 292.007080078125 292.007080078125 250
4000 3.0322265625 47093.31884765625 47093.31884765625 0
350 2.635986328125 4388.033447265625 4388.033447265625 500
250 4.4169921875 2986.267822265625 2986.267822265625 0
3 3.22216796875 90.79443359375 90.79443359375 0
40 5.375 474.031005859375 475.031005859375 0
5 3.539794921875 188.222412109375 188.222412109375 0
1000 3.244873046875 11775.73193359375 11775.73193359375 0
2 3.49658203125 93.1181640625 93.1181640625 0
500 3.51123046875 6184.834716796875 6184.834716796875 0
3 3.4580078125 188.3330078125 188.3330078125 0
25 3.46875 603.371337890625 603.371337890625 0
2 2.803955078125 89.323486328125 89.323486328125 700
2 3.306640625 82.338134765625 82.338134765625 0
700 3.37451171875 8376.64453125 8376.64453125 0
700 2.44384765625 8299.010009765625 8299.010009765625 0
350 2.34814453125 4380.859619140625 4380.859619140625 0
200 3.680419921875 2487.9287109375 2487.9287109375 0
2 2.523193359375 88.2900390625 88.2900390625 0
40 3.011474609375 401.86474609375 401.86474609375 0
1000 3.513916015625 12089.117431640625 12089.117431640625 0
100 2.427734375 974.634033203125 974.634033203125 0
200 2.89013671875 2484.302978515625 2484.302978515625 0
150 3.51708984375 1991.21484375 1991.21484375 0
15 4.80859375 185.74609375 185.74609375 0
50 3.06591796875 570.30810546875 570.30810546875 0
150 2.931640625 1589.760009765625 1589.760009765625 0
1 2.8349609375 91.45166015625 91.45166015625 0
30 3.007080078125 687.59521484375 687.59521484375 0
30 3.329345703125 689.9736328125 689.9736328125 0
1 3.39111328125 88.59375 88.59375 1000
40 2.97314453125 485.641845703125 485.641845703125 0
700 2.392578125 8280.11083984375 8280.11083984375 0
1 2.5400390625 88.793212890625 88.793212890625 0
15 2.99609375 195.3740234375 195.3740234375 0
5 3.2919921875 92.6787109375 92.6787109375 0
500 2.710205078125 5792.655517578125 5792.655517578125 0
150 3.3974609375 1895.451904296875 1895.451904296875 0
40 4.017822265625 482.312744140625 482.312744140625 0
15 2.827880859375 190.02490234375 190.02490234375 0
30 2.784912109375 378.519775390625 378.519775390625 0
1000 3.40673828125 11885.55615234375 11885.55615234375 0
2000 2.22216796875 23787.50537109375 23787.50537109375 0
700 3.6865234375 8495.667236328125 8495.667236328125 0
2000 2.961181640625 23289.687255859375 23289.687255859375 0
1000 3.05859375 11293.707275390625 11293.707275390625 0
700 2.689697265625 8188.92578125 8188.92578125 0
50 5.373779296875 794.580810546875 794.580810546875 0
1000 2.8330078125 11590.838134765625 11590.838134765625 0
8000 2.897216796875 94079.42700195312 94079.42700195312 0
700 3.104248046875 8279.62646484375 8279.62646484375 0
100 2.92138671875 1184.9189453125 1184.9189453125 0
100 4.70263671875 1386.561767578125 1386.561767578125 0
30 2.18701171875 499.3525390625 499.3525390625 0
1 3.5302734375 79.773681640625 79.773681640625 0
5 3.14404296875 101.097412109375 101.097412109375 0
5 3.21142578125 82.09619140625 83.09619140625 0
50 2.54736328125 572.167724609375 572.167724609375 0
2 2.94091796875 90.689453125 90.689453125 0
40 2.6845703125 490.048828125 490.048828125 0
2000 3.11181640625 23182.058837890625 23182.058837890625 0
8000 3.52734375 94882.65161132812 94883.65161132812 0
200 3.9609375 2580.49072265625 2580.49072265625 0
5 3.242431640625 96.427490234375 96.427490234375 40
50 5.3916015625 985.369384765625 985.369384765625 0
15 2.74755859375 181.528076171875 181.528076171875 0
40 3.365478515625 389.859619140625 390.859619140625 0
15 2.947509765625 183.775390625 183.775390625 250
2 3.041259765625 82.02734375 82.02734375 0
30 3.058349609375 385.138427734375 385.138427734375 0
250 3.15869140625 2897.793701171875 2897.793701171875 4000
250 4.07763671875 3087.31396484375 3087.31396484375 0
4000 3.876220703125 47381.6923828125 47381.6923828125 0
100 3.1923828125 1402.05078125 1402.05078125 0
250 3.36181640625 2981.359375 2981.359375 0
200 3.214599609375 2386.47705078125 2386.47705078125 0
8000 3.3779296875 94789.3515625 94789.3515625 0
2000 2.9716796875 23370.342529296875 23370.342529296875 0
40 3.086669921875 481.42578125 481.42578125 0
50 2.877197265625 586.71533203125 586.71533203125 0
40 3.311279296875 405.4150390625 405.4150390625 0
2000 2.787353515625 23687.634765625 23687.634765625 0
250 2.55078125 2994.42724609375 2994.42724609375 0
5 3.868896484375 90.047607421875 90.047607421875 0
100 3.634765625 993.416015625 993.416015625 0
4000 2.626953125 46883.571044921875 46883.571044921875 0
500 2.63330078125 5782.40625 5782.40625 0
2 2.884033203125 74.92578125 74.92578125 4000
3 3.262451171875 92.22607421875 92.22607421875 0
5 5.47216796875 86.227294921875 86.227294921875 0
2 3.107177734375 84.881103515625 84.881103515625 5
1 6.53369140625 184.085693359375 184.085693359375 2
3 2.631591796875 190.8671875 190.8671875 0
50 5.32275390625 685.2568359375 685.2568359375 0
25 2.849853515625 292.965087890625 292.965087890625 0
250 3.359375 2877.637451171875 2877.637451171875 0
4000 3.205078125 47386.085205078125 47386.085205078125 0
500 2.76025390625 6194.826904296875 6194.826904296875 0
3 3.65234375 90.12060546875 90.12060546875 0
3 3.06396484375 84.58154296875 84.58154296875 0
3 3.47412109375 88.76220703125 88.76220703125 350
350 2.771484375 4276.794189453125 4276.794189453125 0
100 3.249755859375 1088.7890625 1088.7890625 0
1 3.5107421875 100.175048828125 100.175048828125 0
350 3.125732421875 3883.514404296875 3883.514404296875 0
5 2.87548828125 185.240234375 185.240234375 0
